      Time  GainLoop    Lambda     P_Adm    P_Fuel     P_Oil       TPS       RPM     T_Air    T_Fuel     T_Oil   T_Water     Vbatt       Pdl  VehicleSpeed  Gear_Pot  P2P_Available  Learn_TPS2Max  Learn_TPS2Min  WS_FL_filt  WS_FR_filt
     9:350     1.200     0.865       503     3.679     4.335      20.9      1476      47.6      44.2      44.3      46.8     12.67       1.0             0         1              0           4370            629        0.00        0.00
     9:400     1.200     0.866       507     3.725     4.372      20.9      1499      47.2      44.2      44.3      46.8     13.05       1.0             0         1              0           4370            629        0.00        0.00
     9:450     1.200     0.869       507     3.737     4.375      21.0      1467      47.2      44.2      44.3      46.8     13.05       1.0             0         1              0           4370            629        0.00        0.00
     9:500     1.200     0.869       507     3.721     4.356      21.1      1455      47.2      44.1      44.3      46.7     13.18       1.0             0         1              0           4370            629        0.00        0.00
     9:550     1.200     0.871       507     3.688     4.379      21.1      1459      47.2      44.1      44.3      46.7     13.18       1.0             0         1              0           4370            629        0.00        0.00
     9:600     1.200     0.877       507     3.708     4.343      21.1      1461      47.2      44.1      44.3      46.7     12.93       1.0             0         1              0           4370            629        0.00        0.00
     9:650     1.200     0.879       507     3.743     4.372      21.1      1484      47.2      44.1      44.3      46.7     12.93       1.0             0         1              0           4370            629        0.00        0.00
     9:700     1.200     0.878       507     3.723     4.369      21.1      1492      47.2      44.0      44.3      46.7     13.22       1.0             0         1              0           4370            629        0.00        0.00
     9:750     1.200     0.877       507     3.704     4.337      21.1      1502      47.2      44.0      44.3      46.7     13.22       1.0             0         1              0           4370            629        0.00        0.00
     9:800     1.200     0.874       507     3.692     4.393      21.1      1499      47.2      44.0      44.3      46.7     13.31       1.0             0         1              0           4370            629        0.00        0.00
     9:850     1.200     0.874       507     3.683     4.382      21.1      1498      47.2      44.0      44.3      46.7     13.31       1.0             0         1              0           4370            629        0.00        0.00
     9:900     1.200     0.869       499     3.686     4.374      21.1      1496      47.2      44.0      44.3      46.6     13.22       1.0             0         1              0           4370            629        0.00        0.00
     9:950     1.200     0.862       499     3.697     4.396      21.1      1469      47.2      44.0      44.3      46.6     13.22       1.0             0         1              0           4370            629        0.00        0.00
    10:000     1.200     0.858       499     3.681     4.354      21.0      1479      47.2      44.0      44.3      46.6     13.00       1.0             0         1              0           4370            629        0.00        0.00
    10:050     1.200     0.855       499     3.664     4.375      21.0      1528      47.2      44.0      44.3      46.6     13.00       1.0             0         1              0           4370            629        0.00        0.00
    10:100     1.200     0.856       499     3.664     4.375      21.0      1521      47.2      43.9      44.3      46.6     12.89       1.0             0         1              0           4370            629        0.00        0.00
    10:150     1.200     0.857       499     3.682     4.356      21.0      1536      47.2      43.9      44.3      46.6     12.89       1.0             0         1              0           4370            629        0.00        0.00
    10:200     1.200     0.856       499     3.712     4.411      21.0      1523      47.2      43.9      44.3      46.6     13.21       1.0             0         1              0           4370            629        0.00        0.00
    10:250     1.200     0.856       499     3.742     4.391      21.0      1483      47.2      43.9      44.3      46.6     13.21       1.0             0         1              0           4370            629        0.00        0.00
    10:300     1.200     0.855       499     3.736     4.372      21.0      1512      47.2      43.8      44.3      46.6     12.98       1.0             0         1              0           4370            629        0.00        0.00
    10:350     1.200     0.854       499     3.728     4.387      21.0      1486      47.2      43.8      44.3      46.6     12.98       1.0             0         1              0           4370            629        0.00        0.00
    10:400     1.200     0.851       496     3.720     4.356      21.1      1473      47.2      43.8      44.3      46.6     12.80       1.0             0         1              0           4370            629        0.00        0.00
    10:450     1.200     0.855       496     3.732     4.377      21.1      1498      47.2      43.8      44.3      46.5     12.80       1.0             0         1              0           4370            629        0.00        0.00
    10:500     1.200     0.860       496     3.697     4.373      21.1      1473      47.2      43.7      44.3      46.5     12.67       1.0             0         1              0           4370            629        0.00        0.00
    10:550     1.200     0.859       496     3.692     4.334      21.1      1457      47.2      43.7      44.3      46.5     12.67       1.0             0         1              0           4370            629        0.00        0.00
    10:600     1.200     0.858       496     3.662     4.382      21.1      1501      47.2      43.7      44.3      46.5     12.63       1.0             0         1              0           4370            629        0.00        0.00
    10:650     1.200     0.863       496     3.674     4.345      21.1      1505      47.2      43.7      44.3      46.5     12.63       1.0             0         1              0           4370            629        0.00        0.00
    10:700     1.200     0.860       496     3.672     4.359      21.3      1477      47.2      43.6      44.3      46.5     12.62       1.0             0         1              0           4370            629        0.00        0.00
    10:750     1.200     0.858       496     3.680     4.378      21.3      1478      47.2      43.6      44.3      46.5     12.62       1.0             0         1              0           4370            629        0.00        0.00
    10:800     1.200     0.858       496     3.699     4.326      21.3      1464      47.2      43.6      44.3      46.5     12.72       1.0             0         1              0           4370            629        0.00        0.00
    10:850     1.200     0.856       496     3.722     4.376      21.3      1457      47.2      43.6      44.3      46.5     12.72       1.0             0         1              0           4370            629        0.00        0.00
    10:900     1.200     0.856       513     3.715     4.364      21.3      1457      47.2      43.5      44.3      46.5     12.96       1.0             0         1              0           4370            629        0.00        0.00
    10:950     1.200     0.855       513     3.683     4.324      21.1      1490      47.2      43.5      44.3      46.5     12.96       1.0             0         1              0           4370            629        0.00        0.00
    11:000     1.200     0.856       513     3.701     4.356      21.1      1495      47.2      43.5      44.3      46.4     12.93       1.0             0         1              0           4370            629        0.00        0.00
    11:050     1.200     0.856       513     3.716     4.334      21.1      1508      47.2      43.5      44.3      46.4     12.93       1.0             0         1              0           4370            629        0.00        0.00
    11:100     1.200     0.852       513     3.727     4.371      21.1      1523      47.2      43.4      44.3      46.4     13.11       1.0             0         1              0           4370            629        0.00        0.00
    11:150     1.200     0.852       513     3.723     4.385      21.1      1511      47.2      43.4      44.3      46.4     13.11       1.0             0         1              0           4370            629        0.00        0.00
    11:200     1.200     0.851       513     3.689     4.350      21.1      1528      47.2      43.4      44.3      46.4     12.93       1.0             0         1              0           4370            629        0.00        0.00
    11:250     1.200     0.854       513     3.676     4.395      21.1      1528      47.2      43.4      44.3      46.4     12.93       1.0             0         1              0           4370            629        0.00        0.00
    11:300     1.200     0.856       513     3.700     4.397      21.3      1533      47.2      43.3      44.3      46.3     13.21       1.0             0         1              0           4370            629        0.00        0.00
    11:350     1.200     0.852       513     3.736     4.360      21.3      1546      47.2      43.3      44.3      46.3     13.21       1.0             0         1              0           4370            629        0.00        0.00
    11:400     1.200     0.850       495     3.742     4.394      21.3      1540      46.7      43.3      44.3      46.3     13.13       1.0             0         1              0           4370            629        0.00        0.00
    11:450     1.200     0.851       495     3.700     4.387      21.3      1516      46.7      43.3      44.3      46.3     13.13       1.0             0         1              0           4370            629        0.00        0.00
    11:500     1.200     0.849       495     3.692     4.380      21.3      1524      46.7      43.2      44.3      46.3     13.05       1.0             0         1              0           4370            629        0.00        0.00
    11:550     1.200     0.848       495     3.701     4.392      21.3      1504      46.7      43.2      44.3      46.3     13.05       1.0             0         1              0           4370            629        0.00        0.00
    11:600     1.200     0.846       495     3.734     4.356      21.3      1498      46.7      43.2      44.3      46.3     12.89       1.0             0         1              0           4370            629        0.00        0.00
    11:650     1.200     0.843       495     3.741     4.386      21.1      1519      46.7      43.2      44.3      46.3     12.89       1.0             0         1              0           4370            629        0.00        0.00
    11:700     1.199     0.845       495     3.741     4.381      21.1      1497      46.7      43.1      44.3      46.2     12.83       1.0             0         1              0           4370            629        0.00        0.00
    11:750     1.199     0.845       495     3.726     4.345      21.3      1512      46.7      43.1      44.3      46.2     12.83       1.0             0         1              0           4370            629        0.00        0.00
    11:800     1.198     0.841       495     3.724     4.397      21.3      1541      46.7      43.1      44.3      46.2     12.91       1.0             0         1              0           4370            629        0.00        0.00
    11:850     1.198     0.843       495     3.711     4.378      21.1      1534      46.7      43.1      44.3      46.2     12.91       1.0             0         1              0           4370            629        0.00        0.00
    11:900     1.198     0.844       496     3.686     4.367      21.1      1534      46.7      43.0      44.3      46.2     13.03       1.0             0         1              0           4370            629        0.00        0.00
    11:950     1.197     0.845       496     3.699     4.411      21.3      1531      46.7      43.0      44.3      46.2     13.03       1.0             0         1              0           4370            629        0.00        0.00
    12:000     1.197     0.849       496     3.727     4.382      21.3      1475      46.7      43.0      44.3      46.2     13.05       1.0             0         1              0           4370            629        0.00        0.00
    12:050     1.198     0.857       496     3.724     4.382      21.3      1505      46.7      43.0      44.3      46.2     13.05       1.0             0         1              0           4370            629        0.00        0.00
    12:100     1.199     0.863       496     3.717     4.385      21.3      1505      46.7      42.9      44.3      46.1     12.72       1.0             0         1              0           4370            629        0.00        0.00
    12:150     1.199     0.866       496     3.716     4.338      21.3      1496      46.7      42.9      44.3      46.1     12.72       1.0             0         1              0           4370            629        0.00        0.00
    12:200     1.200     0.866       496     3.721     4.384      21.3      1524      46.7      42.9      44.3      46.1     12.88       1.0             0         1              0           4370            629        0.00        0.00
    12:250     1.200     0.869       496     3.721     4.379      21.1      1515      46.7      42.9      44.3      46.1     12.88       1.0             0         1              0           4370            629        0.00        0.00
    12:300     1.200     0.870       496     3.705     4.345      21.3      1478      46.7      42.8      44.3      46.1     12.96       1.0             0         1              0           4370            629        0.00        0.00
    12:350     1.200     0.866       496     3.691     4.384      21.3      1486      46.7      42.8      44.3      46.1     12.96       1.0             0         1              0           4370            629        0.00        0.00
    12:400     1.200     0.863       509     3.707     4.353      21.3      1497      46.7      42.8      44.3      46.1     12.77       1.0             0         1              0           4370            629        0.00        0.00
    12:450     1.200     0.860       509     3.719     4.359      21.4      1525      46.7      42.8      44.3      46.1     12.77       1.0             0         1              0           4370            629        0.00        0.00
    12:500     1.200     0.860       509     3.727     4.378      21.4      1486      46.7      42.7      44.3      46.1     12.94       1.0             0         1              0           4370            629        0.00        0.00
    12:550     1.200     0.863       509     3.717     4.348      21.4      1554      46.7      42.7      44.3      46.1     12.94       1.0             0         1              0           4370            629        0.00        0.00
    12:600     1.200     0.863       509     3.693     4.383      21.4      1562      46.7      42.7      44.3      46.0     12.97       1.0             0         1              0           4370            629        0.00        0.00
    12:650     1.200     0.861       509     3.707     4.391      21.4      1532      46.7      42.7      44.3      46.0     12.97       1.0             0         1              0           4370            629        0.00        0.00
    12:700     1.200     0.857       509     3.730     4.361      21.4      1556      46.7      42.6      44.3      46.0     13.04       1.0             0         1              0           4370            629        0.00        0.00
    12:750     1.200     0.858       509     3.694     4.404      21.4      1537      46.7      42.6      44.3      46.0     13.04       1.0             0         1              0           4370            629        0.00        0.00
    12:800     1.200     0.863       509     3.695     4.402      21.4      1515      46.7      42.6      44.3      46.0     13.09       1.0             0         1              0           4370            629        0.00        0.00
    12:850     1.200     0.866       509     3.726     4.364      21.4      1537      46.7      42.6      44.3      46.0     13.09       1.0             0         1              0           4370            629        0.00        0.00
    12:900     1.200     0.867       499     3.730     4.402      21.4      1547      46.7      42.5      44.3      46.0     12.92       1.0             0         1              0           4370            629        0.00        0.00
    12:950     1.200     0.869       499     3.693     4.377      21.4      1522      46.7      42.5      44.3      46.0     12.92       1.0             0         1              0           4370            629        0.00        0.00
    13:000     1.200     0.868       499     3.684     4.378      21.4      1539      46.7      42.5      44.3      46.0     13.04       1.0             0         1              0           4370            629        0.00        0.00
    13:050     1.200     0.869       499     3.710     4.396      21.4      1520      46.7      42.5      44.3      46.0     13.04       1.0             0         1              0           4370            629        0.00        0.00
    13:100     1.200     0.876       499     3.738     4.362      21.4      1495      46.7      42.4      44.3      46.0     13.12       1.0             0         1              0           4370            629        0.00        0.00
    13:150     1.200     0.882       499     3.737     4.384      21.4      1479      46.7      42.4      44.3      46.0     13.12       1.0             0         1              0           4370            629        0.00        0.00
    13:200     1.200     0.885       499     3.728     4.377      21.5      1495      46.7      42.4      44.3      46.0     12.82       1.0             0         1              0           4370            629        0.00        0.00
    13:250     1.200     0.884       499     3.740     4.316      21.5      1494      46.7      42.4      44.3      45.9     12.82       1.0             0         1              0           4370            629        0.00        0.00
    13:300     1.200     0.879       499     3.753     4.371      21.7      1480      46.7      42.3      44.3      45.9     13.01       1.0             0         1              0           4370            629        0.00        0.00
    13:350     1.200     0.879       499     3.741     4.356      21.7      1493      46.7      42.3      44.3      45.9     13.01       1.0             0         1              0           4370            629        0.00        0.00
    13:400     1.200     0.883       514     3.703     4.339      21.5      1516      46.7      42.3      44.3      45.9     13.04       1.0             0         1              0           4370            629        0.00        0.00
    13:450     1.200     0.885       514     3.702     4.378      21.5      1555      46.7      42.3      44.3      45.9     13.04       1.0             0         1              0           4370            629        0.00        0.00
    13:500     1.200     0.885       514     3.733     4.341      21.5      1542      46.7      42.2      44.3      45.9     13.30       1.0             0         1              0           4370            629        0.00        0.00
    13:550     1.200     0.883       514     3.726     4.386      21.5      1530      46.7      42.2      44.3      45.9     13.30       1.0             0         1              0           4370            629        0.00        0.00
    13:600     1.200     0.883       514     3.685     4.390      21.5      1539      46.7      42.2      44.3      45.9     12.83       1.0             0         1              0           4370            629        0.00        0.00
    13:650     1.200     0.880       514     3.676     4.346      21.5      1527      46.7      42.2      44.3      45.9     12.83       1.0             0         1              0           4370            629        0.00        0.00
    13:700     1.200     0.875       514     3.704     4.406      21.4      1541      46.7      42.1      44.3      45.8     12.82       1.0             0         1              0           4370            629        0.00        0.00
    13:750     1.200     0.873       514     3.685     4.390      21.5      1539      46.7      42.1      44.3      45.8     12.82       1.0             0         1              0           4370            629        0.00        0.00
    13:800     1.200     0.876       514     3.677     4.349      21.5      1572      46.7      42.1      44.3      45.8     12.87       1.0             0         1              0           4370            629        0.00        0.00
    13:850     1.200     0.869       514     3.708     4.406      21.4      1597      46.7      42.1      44.3      45.8     12.87       1.0             0         1              0           4370            629        0.00        0.00
    13:900     1.200     0.868       491     3.688     4.395      21.4      1585      46.3      42.0      44.3      45.8     13.01       1.0             0         1              0           4370            629        0.00        0.00
    13:950     1.200     0.863       491     3.716     4.377      21.5      1577      46.3      42.0      44.3      45.8     13.01       1.0             0         1              0           4370            629        0.00        0.00
    14:000     1.200     0.861       491     3.713     4.426      21.4      1566      46.3      42.0      44.3      45.8     13.12       1.0             0         1              0           4370            629        0.00        0.00
    14:050     1.200     0.862       491     3.734     4.402      21.5      1531      46.3      42.0      44.3      45.8     13.12       1.0             0         1              0           4370            629        0.00        0.00
    14:100     1.200     0.863       491     3.698     4.371      21.4      1520      46.3      41.9      44.3      45.7     13.00       1.0             0         1              0           4370            629        0.00        0.00
    14:150     1.200     0.864       491     3.682     4.396      21.5      1510      46.3      41.9      44.3      45.7     13.00       1.0             0         1              0           4370            629        0.00        0.00
    14:200     1.200     0.866       491     3.686     4.358      21.5      1516      46.3      41.9      44.3      45.7     12.99       1.0             0         1              0           4370            629        0.00        0.00
    14:250     1.200     0.865       491     3.706     4.365      21.5      1535      46.3      41.9      44.3      45.7     12.99       1.0             0         1              0           4370            629        0.00        0.00
    14:300     1.200     0.862       491     3.739     4.373      21.7      1525      46.3      41.7      44.3      45.7     13.21       1.0             0         1              0           4370            629        0.00        0.00
    14:350     1.200     0.855       491     3.740     4.342      21.8      1539      46.3      41.7      44.3      45.7     13.21       1.0             0         1              0           4370            629        0.00        0.00
    14:400     1.200     0.859       506     3.693     4.378      21.7      1540      46.3      41.7      44.3      45.7     12.90       1.0             0         1              0           4370            629        0.00        0.00
    14:450     1.200     0.867       506     3.682     4.398      21.7      1575      46.3      41.7      44.3      45.7     12.90       1.0             0         1              0           4370            629        0.00        0.00
    14:500     1.200     0.870       506     3.717     4.346      21.7      1590      46.3      41.7      44.3      45.7     13.15       1.0             0         1              0           4370            629        0.00        0.00
    14:550     1.200     0.871       506     3.699     4.410      21.7      1613      46.3      41.7      44.3      45.7     13.15       1.0             0         1              0           4370            629        0.00        0.00
    14:600     1.200     0.877       506     3.714     4.410      21.7      1618      46.3      41.7      44.3      45.6     13.06       1.0             0         1              0           4370            629        0.00        0.00
    14:650     1.200     0.875       506     3.718     4.382      21.7      1606      46.3      41.7      44.3      45.6     13.06       1.0             0         1              0           4370            629        0.00        0.00
    14:700     1.200     0.869       506     3.721     4.432      21.7      1593      46.3      41.5      44.3      45.6     13.18       1.0             0         1              0           4370            629        0.00        0.00
    14:750     1.200     0.865       506     3.708     4.422      21.7      1574      46.3      41.5      44.3      45.6     13.18       1.0             0         1              0           4370            629        0.00        0.00
    14:800     1.200     0.860       506     3.725     4.380      21.5      1566      46.3      41.5      44.3      45.6     13.11       1.0             0         1              0           4370            629        0.00        0.00
    14:850     1.200     0.858       506     3.690     4.423      21.4      1574      46.3      41.5      44.3      45.6     13.11       1.0             0         1              0           4370            629        0.00        0.00
    14:900     1.200     0.858       495     3.726     4.402      21.4      1566      46.3      41.4      44.3      45.6     13.12       1.0             0         1              0           4370            629        0.00        0.00
    14:950     1.200     0.859       495     3.712     4.363      21.5      1561      46.3      41.4      44.3      45.6     13.12       1.0             0         1              0           4370            629        0.00        0.00
    15:000     1.200     0.859       495     3.720     4.413      21.5      1529      46.3      41.4      44.3      45.6     13.21       1.0             0         1              0           4370            629        0.00        0.00
    15:050     1.200     0.859       495     3.708     4.398      21.5      1528      46.3      41.4      44.3      45.6     13.21       1.0             0         1              0           4370            629        0.00        0.00
    15:100     1.200     0.858       495     3.678     4.359      21.5      1545      46.3      41.3      44.3      45.6     12.76       1.0             0         1              0           4370            629        0.00        0.00
    15:150     1.200     0.858       495     3.672     4.395      21.7      1540      46.3      41.3      44.3      45.6     12.76       1.0             0         1              0           4370            629        0.00        0.00
    15:200     1.200     0.860       495     3.725     4.367      21.7      1565      46.3      41.3      44.3      45.6     13.03       1.0             0         1              0           4370            629        0.00        0.00
    15:250     1.200     0.862       495     3.712     4.372      21.7      1571      46.3      41.3      44.3      45.5     13.03       1.0             0         1              0           4370            629        0.00        0.00
    15:300     1.200     0.860       495     3.713     4.398      21.8      1557      46.3      41.2      44.3      45.5     13.25       1.0             0         1              0           4370            629        0.00        0.00
    15:350     1.200     0.856       495     3.717     4.367      21.8      1554      46.3      41.2      44.3      45.5     13.25       1.0             0         1              0           4370            629        0.00        0.00
    15:400     1.200     0.848       499     3.683     4.383      21.8      1563      46.3      41.2      44.3      45.5     13.07       1.0             0         1              0           4370            629        0.00        0.00
    15:450     1.200     0.841       499     3.717     4.386      21.7      1568      46.3      41.2      44.3      45.5     13.07       1.0             0         1              0           4370            629        0.00        0.00
    15:500     1.199     0.838       499     3.696     4.351      21.7      1581      46.3      41.1      44.3      45.5     13.06       1.0             0         1              0           4370            629        0.00        0.00
    15:550     1.198     0.834       499     3.716     4.400      21.8      1600      46.3      41.1      44.3      45.5     13.06       1.0             0         1              0           4370            629        0.00        0.00
    15:600     1.198     0.838       499     3.704     4.404      21.7      1570      46.3      41.1      44.3      45.5     13.26       1.0             0         1              0           4370            629        0.00        0.00
    15:650     1.197     0.848       499     3.727     4.375      21.7      1545      46.3      41.1      44.3      45.5     13.26       1.0             0         1              0           4370            629        0.00        0.00
    15:700     1.197     0.854       499     3.681     4.401      21.7      1573      46.3      41.0      44.3      45.5     12.94       1.0             0         1              0           4370            629        0.00        0.00
    15:750     1.197     0.858       499     3.689     4.392      21.8      1564      46.3      41.0      44.3      45.5     12.94       1.0             0         1              0           4370            629        0.00        0.00
    15:800     1.198     0.861       499     3.680     4.352      21.8      1560      46.3      41.0      44.3      45.5     12.95       1.0             0         1              0           4370            629        0.00        0.00
    15:850     1.198     0.860       499     3.690     4.403      21.7      1575      46.3      41.0      44.3      45.5     12.95       1.0             0         1              0           4370            629        0.00        0.00
    15:900     1.199     0.860       497     3.717     4.392      21.7      1599      46.3      40.9      44.3      45.5     13.04       1.0             0         1              0           4370            629        0.00        0.00
    15:950     1.200     0.856       497     3.706     4.352      21.8      1612      46.3      40.9      44.3      45.5     13.04       1.0             0         1              0           4370            629        0.00        0.00
    16:000     1.200     0.846       497     3.702     4.407      21.7      1583      46.3      40.9      44.3      45.5     13.28       1.0             0         1              0           4370            629        0.00        0.00
    16:050     1.199     0.844       497     3.721     4.408      21.7      1532      46.3      40.9      44.3      45.5     13.28       1.0             0         1              0           4370            629        0.00        0.00
    16:100     1.199     0.849       497     3.691     4.365      21.7      1563      46.3      40.8      44.3      45.4     12.91       1.0             0         1              0           4370            629        0.00        0.00
    16:150     1.199     0.852       497     3.692     4.389      21.8      1557      46.3      40.8      44.3      45.4     12.91       1.0             0         1              0           4370            629        0.00        0.00
    16:200     1.199     0.852       497     3.692     4.376      21.8      1521      46.3      40.8      44.3      45.4     12.85       1.0             0         1              0           4370            629        0.00        0.00
    16:250     1.199     0.852       497     3.663     4.358      21.7      1564      46.3      40.8      44.3      45.4     12.85       1.0             0         1              0           4370            629        0.00        0.00
    16:300     1.199     0.852       497     3.667     4.393      21.7      1547      46.3      40.7      44.3      45.4     12.88       1.0             0         1              0           4370            629        0.00        0.00
    16:350     1.200     0.857       497     3.704     4.370      21.8      1550      46.3      40.7      44.3      45.4     12.88       1.0             0         1              0           4370            629        0.00        0.00
    16:400     1.200     0.860       502     3.684     4.360      21.8      1564      46.3      40.7      44.3      45.4     12.99       1.0             0         1              0           4370            629        0.00        0.00
    16:450     1.200     0.861       502     3.709     4.397      21.8      1562      46.3      40.7      44.3      45.4     12.99       1.0             0         1              0           4370            629        0.00        0.00
    16:500     1.200     0.860       502     3.712     4.361      21.7      1566      46.3      40.6      44.3      45.4     13.08       1.0             0         1              0           4370            629        0.00        0.00
    16:550     1.200     0.860       502     3.714     4.382      21.8      1584      46.3      40.6      44.3      45.4     13.08       1.0             0         1              0           4370            629        0.00        0.00
    16:600     1.200     0.859       502     3.731     4.399      21.8      1578      46.3      40.6      44.3      45.4     13.16       1.0             0         1              0           4370            629        0.00        0.00
    16:650     1.200     0.852       502     3.728     4.365      21.8      1586      46.3      40.6      44.3      45.4     13.16       1.0             0         1              0           4370            629        0.00        0.00
    16:700     1.200     0.850       502     3.718     4.402      21.8      1596      46.3      40.5      44.3      45.4     13.11       1.0             0         1              0           4370            629        0.00        0.00
    16:750     1.200     0.852       502     3.722     4.399      21.9      1592      46.3      40.5      44.3      45.4     13.11       1.0             0         1              0           4370            629        0.00        0.00
    16:800     1.200     0.849       502     3.692     4.369      21.9      1582      46.3      40.5      44.3      45.4     13.02       1.0             0         1              0           4370            629        0.00        0.00
    16:850     1.200     0.854       502     3.714     4.403      22.0      1574      46.3      40.5      44.3      45.4     13.02       1.0             0         1              0           4370            629        0.00        0.00
    16:900     1.200     0.859       498     3.686     4.411      21.9      1566      46.3      40.4      44.3      45.4     12.95       1.0             0         1              0           4370            629        0.00        0.00
    16:950     1.200     0.861       498     3.716     4.356      21.9      1555      46.3      40.4      44.3      45.4     12.95       1.0             0         1              0           4370            629        0.00        0.00
    17:000     1.200     0.860       498     3.689     4.391      21.9      1590      46.3      40.4      44.3      45.4     12.99       1.0             0         1              0           4370            629        0.00        0.00
    17:050     1.200     0.860       498     3.722     4.388      21.9      1585      46.3      40.4      44.3      45.4     12.99       1.0             0         1              0           4370            629        0.00        0.00
    17:100     1.200     0.860       498     3.711     4.359      21.9      1582      46.3      40.3      44.3      45.4     13.10       1.0             0         1              0           4370            629        0.00        0.00
    17:150     1.200     0.854       498     3.714     4.404      22.0      1605      46.3      40.3      44.3      45.4     13.10       1.0             0         1              0           4370            629        0.00        0.00
    17:200     1.200     0.854       498     3.722     4.399      22.0      1585      46.3      40.3      44.3      45.4     13.18       1.0             0         1              0           4370            629        0.00        0.00
    17:250     1.200     0.861       498     3.708     4.367      21.9      1574      46.3      40.3      44.3      45.4     13.18       1.0             0         1              0           4370            629        0.00        0.00
    17:300     1.200     0.863       498     3.722     4.410      22.0      1597      46.3      40.2      44.3      45.4     13.10       1.0             0         1              0           4370            629        0.00        0.00
    17:350     1.200     0.863       498     3.694     4.392      22.0      1614      46.3      40.2      44.3      45.3     13.10       1.0             0         1              0           4370            629        0.00        0.00
    17:400     1.200     0.863       497     3.710     4.359      22.0      1628      45.9      40.2      44.3      45.3     13.06       1.0             0         1              0           4370            629        0.00        0.00
    17:450     1.200     0.863       497     3.708     4.419      21.9      1628      45.9      40.2      44.3      45.3     13.06       1.0             0         1              0           4370            629        0.00        0.00
    17:500     1.200     0.863       497     3.723     4.417      22.0      1621      45.9      40.1      44.3      45.3     13.18       1.0             0         1              0           4370            629        0.00        0.00
    17:550     1.200     0.865       497     3.719     4.384      22.0      1645      45.9      40.1      44.3      45.3     13.18       1.0             0         1              0           4370            629        0.00        0.00
    17:600     1.200     0.864       497     3.714     4.426      22.0      1634      45.9      40.1      44.3      45.3     13.19       1.0             0         1              0           4370            629        0.00        0.00
    17:650     1.200     0.864       497     3.702     4.429      21.9      1608      45.9      40.1      44.3      45.3     13.19       1.0             0         1              0           4370            629        0.00        0.00
    17:700     1.200     0.863       497     3.682     4.390      21.9      1611      45.9      40.0      44.3      45.3     12.67       1.0             0         1              0           4370            629        0.00        0.00
    17:750     1.200     0.866       497     3.677     4.413      21.9      1632      45.9      40.0      44.3      45.3     12.67       1.0             0         1              0           4370            629        0.00        0.00
    17:800     1.200     0.863       497     3.678     4.421      21.9      1603      45.9      40.0      44.3      45.3     12.46       1.0             0         1              0           4370            629        0.00        0.00
    17:850     1.200     0.858       497     3.677     4.388      22.0      1568      45.9      40.0      44.3      45.3     12.46       1.0             0         1              0           4370            629        0.00        0.00
    17:900     1.200     0.847       492     3.645     4.410      21.9      1611      45.9      39.9      44.3      45.3     12.24       1.0             0         1              0           4370            629        0.00        0.00
    17:950     1.199     0.842       492     3.657     4.407      21.9      1568      45.9      39.9      44.3      45.3     12.24       1.0             0         1              0           4370            629        0.00        0.00
    18:000     1.199     0.840       492     3.647     4.376      21.9      1572      45.9      39.9      44.3      45.3     12.15       1.0             0         1              0           4370            629        0.00        0.00
    18:050     1.198     0.842       492     3.659     4.389      21.9      1604      45.9      39.9      44.3      45.3     12.15       1.0             0         1              0           4370            629        0.00        0.00
    18:100     1.198     0.843       492     3.633     4.395      21.9      1575      45.9      39.9      44.3      45.3     12.19       1.0             0         1              0           4370            629        0.00        0.00
    18:150     1.198     0.840       492     3.656     4.365      21.9      1596      45.9      39.9      44.3      45.3     12.19       1.0             0         1              0           4370            629        0.00        0.00
    18:200     1.197     0.840       492     3.659     4.388      21.9      1625      45.9      39.9      44.3      45.3     12.37       1.0             0         1              0           4370            629        0.00        0.00
    18:250     1.197     0.846       492     3.662     4.396      21.9      1598      45.9      39.9      44.3      45.3     12.37       1.0             0         1              0           4370            629        0.00        0.00
    18:300     1.196     0.849       492     3.681     4.369      21.9      1582      45.9      39.8      44.3      45.3     12.77       1.0             0         1              0           4370            629        0.00        0.00
    18:350     1.196     0.854       492     3.704     4.408      21.9      1623      45.9      39.8      44.3      45.3     12.77       1.0             0         1              0           4370            629        0.00        0.00
    18:400     1.196     0.860       496     3.698     4.411      21.9      1600      45.9      39.8      44.3      45.3     13.07       1.0             0         1              0           4370            629        0.00        0.00
    18:450     1.198     0.863       496     3.706     4.375      21.9      1601      45.9      39.8      44.3      45.3     13.07       1.0             0         1              0           4370            629        0.00        0.00
    18:500     1.199     0.866       496     3.718     4.409      22.0      1607      45.9      39.7      44.3      45.3     13.16       1.0             0         1              0           4370            629        0.00        0.00
    18:550     1.199     0.866       496     3.701     4.414      21.9      1601      45.9      39.7      44.3      45.3     13.16       1.0             0         1              0           4370            629        0.00        0.00
    18:600     1.200     0.862       496     3.703     4.371      21.9      1600      45.9      39.7      44.3      45.3     13.13       1.0             0         1              0           4370            629        0.00        0.00
    18:650     1.200     0.862       496     3.717     4.401      21.9      1590      45.9      39.7      44.3      45.3     13.13       1.0             0         1              0           4370            629        0.00        0.00
    18:700     1.200     0.864       496     3.695     4.408      21.9      1566      45.9      39.6      44.3      45.3     13.05       1.0             0         1              0           4370            629        0.00        0.00
    18:750     1.200     0.865       496     3.697     4.361      21.9      1570      45.9      39.6      44.3      45.3     13.05       1.0             0         1              0           4370            629        0.00        0.00
